candidate_id,file_name,file_type,raw_text,cleaned_text,candidate_name,current_position,years_of_experience,education,gpa,technical_skills,soft_skills,programming_languages,frameworks,libraries,databases,cloud_platforms,devops_tools,operating_systems,testing_tools,certifications,projects,work_experience,achievements,industries,domains,spoken_languages,keywords
R2759,R2759.docx,docx,"Resume R2759
Resume Id
R2759
Resume Text
Professional
Resume Skills
Kubernetes, Django, React, Data Analysis, C++, Python, Power BI
Experience Years
5
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Built a machine learning model for predicting customer churn
Job Role
Data Analyst
Cleaned Text
professional",resume r2759 resume id r2759 resume text professional resume skill kubernetes django react data analysis c++ python power bi experience year education level bachelor project developed web application using flask react built machine learning model predicting customer churn job role data analyst cleaned text professional,Experience Years,,5,[],,"['C', 'C++', 'Django', 'Flask', 'Kubernetes', 'Machine Learning', 'Python', 'React']",[],"['C', 'C++', 'Python']","['Django', 'Flask', 'React']",[],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'Machine Learning', 'React'], 'description': 'Built a machine learning model for predicting customer churn Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Django', 'Flask', 'Kubernetes', 'Machine Learning', 'Python', 'React']"
R3278,R3278.docx,docx,"Resume R3278
Resume Id
R3278
Resume Text
Professional
Resume Skills
Excel, Python, Deep Learning, Data Analysis
Experience Years
0
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
- Built a machine learning model for predicting customer churn
- Implemented deep learning models using TensorFlow
Job Role
Backend Developer
Cleaned Text
professional",resume r3278 resume id r3278 resume text professional resume skill excel python deep learning data analysis experience year education level phd project designed scalable backend system using node.js built machine learning model predicting customer churn implemented deep learning model using tensorflow job role backend developer cleaned text professional,Experience Years,,0,[],,"['Deep Learning', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'TensorFlow']",[],"['JavaScript', 'Python']",['Node.js'],['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow'], 'description': 'Built a machine learning model for predicting customer churn Implemented deep learning models using TensorFlow Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'TensorFlow']"
R1619,R1619.docx,docx,"Resume R1619
Resume Id
R1619
Resume Text
Professional
Resume Skills
Deep Learning, Excel, Kubernetes, React, SQL, Django, Python, Machine Learning
Experience Years
7
Education Level
Bachelors
Projects
- Implemented deep learning models using TensorFlow
Job Role
Frontend Developer
Cleaned Text
professional",resume r1619 resume id r1619 resume text professional resume skill deep learning excel kubernetes react sql django python machine learning experience year education level bachelor project implemented deep learning model using tensorflow job role frontend developer cleaned text professional,Experience Years,,7,[],,"['Deep Learning', 'Django', 'Kubernetes', 'Machine Learning', 'Python', 'React', 'SQL', 'TensorFlow']",[],"['Python', 'SQL']","['Django', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'TensorFlow'], 'description': 'Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Kubernetes', 'Machine Learning', 'Python', 'React', 'SQL', 'TensorFlow']"
R1541,R1541.docx,docx,"Resume R1541
Resume Id
R1541
Resume Text
Professional
Resume Skills
Machine Learning, PyTorch, Java
Experience Years
9
Education Level
Bachelors
Projects
- Designed scalable backend systems using Node.js
- Implemented deep learning models using TensorFlow
Job Role
Software Engineer
Cleaned Text
professional",resume r1541 resume id r1541 resume text professional resume skill machine learning pytorch java experience year education level bachelor project designed scalable backend system using node.js implemented deep learning model using tensorflow job role software engineer cleaned text professional,Experience Years,,9,[],,"['Deep Learning', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch', 'TensorFlow']",[],"['Java', 'JavaScript']",['Node.js'],"['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch', 'TensorFlow']"
R5742,R5742.docx,docx,"Resume R5742
Resume Id
R5742
Resume Text
Professional
Resume Skills
Excel, Node.js, Python, Machine Learning, Kubernetes
Experience Years
5
Education Level
Masters
Projects
- Designed scalable backend systems using Node.js
- Built a machine learning model for predicting customer churn
Job Role
ML Engineer
Cleaned Text
professional",resume r5742 resume id r5742 resume text professional resume skill excel node.js python machine learning kubernetes experience year education level master project designed scalable backend system using node.js built machine learning model predicting customer churn job role ml engineer cleaned text professional,Experience Years,,5,[],,"['JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'Python']",[],"['JavaScript', 'Python']",['Node.js'],[],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['JavaScript', 'Machine Learning', 'Node.js'], 'description': 'Built a machine learning model for predicting customer churn Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'Python']"
R933,R933.docx,docx,"Resume R933
Resume Id
R933
Resume Text
Professional
Resume Skills
C++, NLP, Data Analysis, Flask
Experience Years
2
Education Level
PhD
Projects
- Developed a web application using Flask and React
- Built a machine learning model for predicting customer churn
- Implemented deep learning models using TensorFlow
Job Role
Software Engineer
Cleaned Text
professional",resume r933 resume id r933 resume text professional resume skill c++ nlp data analysis flask experience year education level phd project developed web application using flask react built machine learning model predicting customer churn implemented deep learning model using tensorflow job role software engineer cleaned text professional,Experience Years,,2,[],,"['C', 'C++', 'Deep Learning', 'Flask', 'Machine Learning', 'React', 'TensorFlow']",[],"['C', 'C++']","['Flask', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'Machine Learning', 'React', 'TensorFlow'], 'description': 'Built a machine learning model for predicting customer churn Implemented deep learning models using TensorFlow Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Flask', 'Machine Learning', 'React', 'TensorFlow']"
R4357,R4357.docx,docx,"Resume R4357
Resume Id
R4357
Resume Text
Professional
Resume Skills
Cloud Computing, NLP, Kubernetes, Python, Docker, Data Analysis
Experience Years
6
Education Level
Masters
Projects
- Created interactive dashboards using Power BI
- Developed a web application using Flask and React
- Built a machine learning model for predicting customer churn
Job Role
Backend Developer
Cleaned Text
professional",resume r4357 resume id r4357 resume text professional resume skill cloud computing nlp kubernetes python docker data analysis experience year education level master project created interactive dashboard using power bi developed web application using flask react built machine learning model predicting customer churn job role backend developer cleaned text professional,Experience Years,,6,[],,"['Docker', 'Flask', 'Kubernetes', 'Machine Learning', 'Python', 'React']",[],['Python'],"['Flask', 'React']",[],[],[],"['Docker', 'Kubernetes']",[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Flask', 'Machine Learning', 'React'], 'description': 'Developed a web application using Flask and React Built a machine learning model for predicting customer churn Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Docker', 'Flask', 'Kubernetes', 'Machine Learning', 'Python', 'React']"
R3796,R3796.docx,docx,"Resume R3796
Resume Id
R3796
Resume Text
Professional
Resume Skills
Django, Power BI, TensorFlow
Experience Years
9
Education Level
Masters
Projects
- Created interactive dashboards using Power BI
Job Role
Data Scientist
Cleaned Text
professional",resume r3796 resume id r3796 resume text professional resume skill django power bi tensorflow experience year education level master project created interactive dashboard using power bi job role data scientist cleaned text professional,Experience Years,,9,[],,"['Django', 'TensorFlow']",[],[],['Django'],['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': [], 'description': 'Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Django', 'TensorFlow']"
R423,R423.docx,docx,"Resume R423
Resume Id
R423
Resume Text
Professional
Resume Skills
Deep Learning, Django, React, C++, TensorFlow, SQL, Machine Learning
Experience Years
3
Education Level
PhD
Projects
- Built a machine learning model for predicting customer churn
Job Role
Data Analyst
Cleaned Text
professional",resume r423 resume id r423 resume text professional resume skill deep learning django react c++ tensorflow sql machine learning experience year education level phd project built machine learning model predicting customer churn job role data analyst cleaned text professional,Experience Years,,3,[],,"['C', 'C++', 'Deep Learning', 'Django', 'Machine Learning', 'React', 'SQL', 'TensorFlow']",[],"['C', 'C++', 'SQL']","['Django', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Django', 'Machine Learning', 'React', 'SQL', 'TensorFlow']"
R1227,R1227.docx,docx,"Resume R1227
Resume Id
R1227
Resume Text
Professional
Resume Skills
Docker, C++, React
Experience Years
10
Education Level
Bachelors
Projects
- Built a machine learning model for predicting customer churn
- Designed scalable backend systems using Node.js
Job Role
ML Engineer
Cleaned Text
professional",resume r1227 resume id r1227 resume text professional resume skill docker c++ react experience year 10 education level bachelor project built machine learning model predicting customer churn designed scalable backend system using node.js job role ml engineer cleaned text professional,Experience Years,,10,[],,"['C', 'C++', 'Docker', 'JavaScript', 'Machine Learning', 'Node.js', 'React']",[],"['C', 'C++', 'JavaScript']","['Node.js', 'React']",[],[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['JavaScript', 'Machine Learning', 'Node.js'], 'description': 'Designed scalable backend systems using Node.js Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Docker', 'JavaScript', 'Machine Learning', 'Node.js', 'React']"
R777,R777.docx,docx,"Resume R777
Resume Id
R777
Resume Text
Professional
Resume Skills
SQL, C++, TensorFlow, NLP, Django, Python, Docker
Experience Years
7
Education Level
Masters
Projects
- Developed a web application using Flask and React
- Implemented deep learning models using TensorFlow
- Created interactive dashboards using Power BI
Job Role
ML Engineer
Cleaned Text
professional",resume r777 resume id r777 resume text professional resume skill sql c++ tensorflow nlp django python docker experience year education level master project developed web application using flask react implemented deep learning model using tensorflow created interactive dashboard using power bi job role ml engineer cleaned text professional,Experience Years,,7,[],,"['C', 'C++', 'Deep Learning', 'Django', 'Docker', 'Flask', 'Machine Learning', 'Python', 'React', 'SQL', 'TensorFlow']",[],"['C', 'C++', 'Python', 'SQL']","['Django', 'Flask', 'React']",['TensorFlow'],[],[],['Docker'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'Machine Learning', 'React', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Created interactive dashboards using Power BI Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Django', 'Docker', 'Flask', 'Machine Learning', 'Python', 'React', 'SQL', 'TensorFlow']"
R4267,R4267.docx,docx,"Resume R4267
Resume Id
R4267
Resume Text
Professional
Resume Skills
Data Analysis, SQL, Python, Flask, TensorFlow, Java, Django
Experience Years
8
Education Level
PhD
Projects
- Built a machine learning model for predicting customer churn
- Implemented deep learning models using TensorFlow
- Created interactive dashboards using Power BI
Job Role
Software Engineer
Cleaned Text
professional",resume r4267 resume id r4267 resume text professional resume skill data analysis sql python flask tensorflow java django experience year education level phd project built machine learning model predicting customer churn implemented deep learning model using tensorflow created interactive dashboard using power bi job role software engineer cleaned text professional,Experience Years,,8,[],,"['Deep Learning', 'Django', 'Flask', 'Java', 'Machine Learning', 'Python', 'SQL', 'TensorFlow']",[],"['Java', 'Python', 'SQL']","['Django', 'Flask']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Deep Learning', 'Machine Learning', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Created interactive dashboards using Power BI Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Flask', 'Java', 'Machine Learning', 'Python', 'SQL', 'TensorFlow']"
R4671,R4671.docx,docx,"Resume R4671
Resume Id
R4671
Resume Text
Professional
Resume Skills
Machine Learning, Flask, Django, Docker
Experience Years
0
Education Level
Masters
Projects
- Implemented deep learning models using TensorFlow
Job Role
Frontend Developer
Cleaned Text
professional",resume r4671 resume id r4671 resume text professional resume skill machine learning flask django docker experience year education level master project implemented deep learning model using tensorflow job role frontend developer cleaned text professional,Experience Years,,0,[],,"['Deep Learning', 'Django', 'Docker', 'Flask', 'Machine Learning', 'TensorFlow']",[],[],"['Django', 'Flask']",['TensorFlow'],[],[],['Docker'],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'TensorFlow'], 'description': 'Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Docker', 'Flask', 'Machine Learning', 'TensorFlow']"
R680,R680.docx,docx,"Resume R680
Resume Id
R680
Resume Text
Professional
Resume Skills
PyTorch, React, SQL
Experience Years
2
Education Level
Bachelors
Projects
- Implemented deep learning models using TensorFlow
Job Role
Data Analyst
Cleaned Text
professional",resume r680 resume id r680 resume text professional resume skill pytorch react sql experience year education level bachelor project implemented deep learning model using tensorflow job role data analyst cleaned text professional,Experience Years,,2,[],,"['Deep Learning', 'PyTorch', 'React', 'SQL', 'TensorFlow']",[],['SQL'],['React'],"['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'TensorFlow'], 'description': 'Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'PyTorch', 'React', 'SQL', 'TensorFlow']"
R4154,R4154.docx,docx,"Resume R4154
Resume Id
R4154
Resume Text
Professional
Resume Skills
SQL, Kubernetes, Machine Learning, React, TensorFlow, Java
Experience Years
0
Education Level
Bachelors
Projects
- Implemented deep learning models using TensorFlow
- Designed scalable backend systems using Node.js
- Created interactive dashboards using Power BI
Job Role
Data Scientist
Cleaned Text
professional",resume r4154 resume id r4154 resume text professional resume skill sql kubernetes machine learning react tensorflow java experience year education level bachelor project implemented deep learning model using tensorflow designed scalable backend system using node.js created interactive dashboard using power bi job role data scientist cleaned text professional,Experience Years,,0,[],,"['Deep Learning', 'Java', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'React', 'SQL', 'TensorFlow']",[],"['Java', 'JavaScript', 'SQL']","['Node.js', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Designed scalable backend systems using Node.js Created interactive dashboards using Power BI Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Deep Learning', 'Java', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'React', 'SQL', 'TensorFlow']"
R4706,R4706.docx,docx,"Resume R4706
Resume Id
R4706
Resume Text
Professional
Resume Skills
PyTorch, C++, Python, Excel, Django, Machine Learning, Deep Learning
Experience Years
7
Education Level
Masters
Projects
- Designed scalable backend systems using Node.js
- Implemented deep learning models using TensorFlow
Job Role
Software Engineer
Cleaned Text
professional",resume r4706 resume id r4706 resume text professional resume skill pytorch c++ python excel django machine learning deep learning experience year education level master project designed scalable backend system using node.js implemented deep learning model using tensorflow job role software engineer cleaned text professional,Experience Years,,7,[],,"['C', 'C++', 'Deep Learning', 'Django', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'PyTorch', 'TensorFlow']",[],"['C', 'C++', 'JavaScript', 'Python']","['Django', 'Node.js']","['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Django', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'PyTorch', 'TensorFlow']"
R2408,R2408.docx,docx,"Resume R2408
Resume Id
R2408
Resume Text
Professional
Resume Skills
SQL, Power BI, Machine Learning, TensorFlow
Experience Years
6
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
- Implemented deep learning models using TensorFlow
- Developed a web application using Flask and React
Job Role
Software Engineer
Cleaned Text
professional",resume r2408 resume id r2408 resume text professional resume skill sql power bi machine learning tensorflow experience year education level phd project designed scalable backend system using node.js implemented deep learning model using tensorflow developed web application using flask react job role software engineer cleaned text professional,Experience Years,,6,[],,"['Deep Learning', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'React', 'SQL', 'TensorFlow']",[],"['JavaScript', 'SQL']","['Flask', 'Node.js', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'React', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Developed a web application using Flask and React Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'React', 'SQL', 'TensorFlow']"
R3476,R3476.docx,docx,"Resume R3476
Resume Id
R3476
Resume Text
Professional
Resume Skills
React, Kubernetes, Data Analysis, Power BI, PyTorch
Experience Years
1
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
Job Role
Data Scientist
Cleaned Text
professional",resume r3476 resume id r3476 resume text professional resume skill react kubernetes data analysis power bi pytorch experience year education level phd project designed scalable backend system using node.js job role data scientist cleaned text professional,Experience Years,,1,[],,"['JavaScript', 'Kubernetes', 'Node.js', 'PyTorch', 'React']",[],['JavaScript'],"['Node.js', 'React']",['PyTorch'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['JavaScript', 'Node.js'], 'description': 'Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'JavaScript', 'Kubernetes', 'Node.js', 'PyTorch', 'React']"
R3495,R3495.docx,docx,"Resume R3495
Resume Id
R3495
Resume Text
Professional
Resume Skills
Power BI, NLP, Cloud Computing, Deep Learning, PyTorch, Node.js
Experience Years
3
Education Level
PhD
Projects
- Implemented deep learning models using TensorFlow
- Designed scalable backend systems using Node.js
Job Role
Data Scientist
Cleaned Text
professional",resume r3495 resume id r3495 resume text professional resume skill power bi nlp cloud computing deep learning pytorch node.js experience year education level phd project implemented deep learning model using tensorflow designed scalable backend system using node.js job role data scientist cleaned text professional,Experience Years,,3,[],,"['Deep Learning', 'JavaScript', 'Node.js', 'PyTorch', 'TensorFlow']",[],['JavaScript'],['Node.js'],"['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Designed scalable backend systems using Node.js Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Deep Learning', 'JavaScript', 'Node.js', 'PyTorch', 'TensorFlow']"
R4880,R4880.docx,docx,"Resume R4880
Resume Id
R4880
Resume Text
Professional
Resume Skills
Cloud Computing, Machine Learning, Node.js, Deep Learning, Java, Docker, PyTorch
Experience Years
6
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
Job Role
Data Scientist
Cleaned Text
professional",resume r4880 resume id r4880 resume text professional resume skill cloud computing machine learning node.js deep learning java docker pytorch experience year education level master project built machine learning model predicting customer churn job role data scientist cleaned text professional,Experience Years,,6,[],,"['Deep Learning', 'Docker', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch']",[],"['Java', 'JavaScript']",['Node.js'],['PyTorch'],[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Deep Learning', 'Docker', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch']"
R1540,R1540.docx,docx,"Resume R1540
Resume Id
R1540
Resume Text
Professional
Resume Skills
Kubernetes, Power BI, NLP, Docker, React, Data Analysis
Experience Years
10
Education Level
Masters
Projects
- Developed a web application using Flask and React
Job Role
Data Analyst
Cleaned Text
professional",resume r1540 resume id r1540 resume text professional resume skill kubernetes power bi nlp docker react data analysis experience year 10 education level master project developed web application using flask react job role data analyst cleaned text professional,Experience Years,,10,[],,"['Docker', 'Flask', 'Kubernetes', 'React']",[],[],"['Flask', 'React']",[],[],[],"['Docker', 'Kubernetes']",[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Docker', 'Flask', 'Kubernetes', 'React']"
R4031,R4031.docx,docx,"Resume R4031
Resume Id
R4031
Resume Text
Professional
Resume Skills
React, Machine Learning, C++, Django, PyTorch, Java
Experience Years
4
Education Level
Bachelors
Projects
- Designed scalable backend systems using Node.js
- Created interactive dashboards using Power BI
- Built a machine learning model for predicting customer churn
Job Role
Data Scientist
Cleaned Text
professional",resume r4031 resume id r4031 resume text professional resume skill react machine learning c++ django pytorch java experience year education level bachelor project designed scalable backend system using node.js created interactive dashboard using power bi built machine learning model predicting customer churn job role data scientist cleaned text professional,Experience Years,,4,[],,"['C', 'C++', 'Django', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch', 'React']",[],"['C', 'C++', 'Java', 'JavaScript']","['Django', 'Node.js', 'React']",['PyTorch'],[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['JavaScript', 'Machine Learning', 'Node.js'], 'description': 'Created interactive dashboards using Power BI Built a machine learning model for predicting customer churn Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['C', 'C++', 'Data Science', 'Django', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch', 'React']"
R302,R302.docx,docx,"Resume R302
Resume Id
R302
Resume Text
Professional
Resume Skills
NLP, Data Analysis, Java, Cloud Computing, PyTorch
Experience Years
2
Education Level
Masters
Projects
- Designed scalable backend systems using Node.js
- Developed a web application using Flask and React
Job Role
Data Analyst
Cleaned Text
professional",resume r302 resume id r302 resume text professional resume skill nlp data analysis java cloud computing pytorch experience year education level master project designed scalable backend system using node.js developed web application using flask react job role data analyst cleaned text professional,Experience Years,,2,[],,"['Flask', 'Java', 'JavaScript', 'Node.js', 'PyTorch', 'React']",[],"['Java', 'JavaScript']","['Flask', 'Node.js', 'React']",['PyTorch'],[],[],[],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Flask', 'JavaScript', 'Node.js', 'React'], 'description': 'Developed a web application using Flask and React Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Flask', 'Java', 'JavaScript', 'Node.js', 'PyTorch', 'React']"
R3367,R3367.docx,docx,"Resume R3367
Resume Id
R3367
Resume Text
Professional
Resume Skills
Docker, Data Analysis, Power BI, PyTorch, C++, Cloud Computing
Experience Years
2
Education Level
Masters
Projects
- Developed a web application using Flask and React
Job Role
Software Engineer
Cleaned Text
professional",resume r3367 resume id r3367 resume text professional resume skill docker data analysis power bi pytorch c++ cloud computing experience year education level master project developed web application using flask react job role software engineer cleaned text professional,Experience Years,,2,[],,"['C', 'C++', 'Docker', 'Flask', 'PyTorch', 'React']",[],"['C', 'C++']","['Flask', 'React']",['PyTorch'],[],[],['Docker'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Docker', 'Flask', 'PyTorch', 'React']"
R3517,R3517.docx,docx,"Resume R3517
Resume Id
R3517
Resume Text
Professional
Resume Skills
Data Analysis, Python, Cloud Computing, React, Power BI, PyTorch, Docker
Experience Years
10
Education Level
Bachelors
Projects
- Built a machine learning model for predicting customer churn
- Implemented deep learning models using TensorFlow
Job Role
ML Engineer
Cleaned Text
professional",resume r3517 resume id r3517 resume text professional resume skill data analysis python cloud computing react power bi pytorch docker experience year 10 education level bachelor project built machine learning model predicting customer churn implemented deep learning model using tensorflow job role ml engineer cleaned text professional,Experience Years,,10,[],,"['Deep Learning', 'Docker', 'Machine Learning', 'Python', 'PyTorch', 'React', 'TensorFlow']",[],['Python'],['React'],"['PyTorch', 'TensorFlow']",[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Deep Learning', 'Machine Learning', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Docker', 'Machine Learning', 'Python', 'PyTorch', 'React', 'TensorFlow']"
R2677,R2677.docx,docx,"Resume R2677
Resume Id
R2677
Resume Text
Professional
Resume Skills
Kubernetes, Flask, C++, Machine Learning, Deep Learning, React, Java, TensorFlow
Experience Years
7
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
Job Role
Data Scientist
Cleaned Text
professional",resume r2677 resume id r2677 resume text professional resume skill kubernetes flask c++ machine learning deep learning react java tensorflow experience year education level master project built machine learning model predicting customer churn job role data scientist cleaned text professional,Experience Years,,7,[],,"['C', 'C++', 'Deep Learning', 'Flask', 'Java', 'Kubernetes', 'Machine Learning', 'React', 'TensorFlow']",[],"['C', 'C++', 'Java']","['Flask', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['C', 'C++', 'Data Science', 'Deep Learning', 'Flask', 'Java', 'Kubernetes', 'Machine Learning', 'React', 'TensorFlow']"
